referenceId,videoId,languageId,name,updatedAt,groupMemberVideoIds,videoVariantExists,muxVideoIdExists,isFeatureMissing,isAnyClipMissing
WESS_100953-jf6144-0-0_1468427755,1_jf-0-0,100953,Jesus is Betrayed and Arrested,2020-03-20T22:56:16.175Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_100971-jf6110-0-0_1582847606,1_jf-0-0,100971,Disciples Chosen,2020-02-28T01:54:05.388Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_10106-30189-ot6134-0-0_1341091233,1_jf-0-0,10106,Jesus Predicts His Death and Resurrection,2020-03-21T00:13:41.937Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101096-jf6146-0-0_1352249551,1_jf-0-0,101096,Jesus is Mocked and Questioned,2020-03-20T23:46:40.748Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101184-jf6147-0-0_1539271387,1_jf-0-0,101184,Jesus is Brought To Pilate,2020-01-18T02:43:11.648Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_10124-jf-0-0_1704897826,1_jf-0-0,10124,JESUS,2024-01-10T16:15:43.355Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101301-jf6131-0-0_1543948205,1_jf-0-0,101301,Parable of the Good Samaritan,2020-01-18T02:44:18.710Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101310-jf6112-0-0_1471400707,1_jf-0-0,101310,Sermon on the Mount,2020-03-20T22:56:09.909Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101316-jf6139-0-0_1450386355,1_jf-0-0,101316,Annas Questions Jesus's Authority,2020-03-20T23:19:12.449Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101328-jf6154-0-0_1525958536,1_jf-0-0,101328,Crucified Convicts,2020-01-18T02:40:34.273Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101396-jf-0-0_1691709252,1_jf-0-0,101396,JESUS,2023-08-10T23:43:50.552Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_10143-jf6121-0-0_1489446677,1_jf-0-0,10143,"Jesus Feeds 5,000",2020-01-18T02:17:48.449Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101456-jf6113-0-0_1421270766,1_jf-0-0,101456,Blessed are those Who Hear and Obey,2020-03-20T23:23:12.075Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101474-jf6158-0-0_1423649118,1_jf-0-0,101474,The Tomb Is Empty,2020-03-20T23:22:55.167Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101512-jf6123-0-0_1409738717,1_jf-0-0,101512,The Transfiguration,2020-03-20T23:24:51.641Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_101562-jf6150-0-0_1432059912,1_jf-0-0,101562,Jesus Carries His Cross,2020-03-20T23:21:46.216Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
WESS_10157-jf-0-0_1343780097,1_jf-0-0,10157,JESUS,2020-01-16T02:19:11.252Z,1_jf-0-0|1_jf6101-0-0|1_jf6102-0-0|1_jf6103-0-0|1_jf6104-0-0|1_jf6105-0-0|1_jf6106-0-0|1_jf6107-0-0|1_jf6108-0-0|1_jf6109-0-0|1_jf6110-0-0|1_jf6111-0-0|1_jf6112-0-0|1_jf6113-0-0|1_jf6114-0-0|1_jf6115-0-0|1_jf6116-0-0|1_jf6117-0-0|1_jf6118-0-0|1_jf6119-0-0|1_jf6120-0-0|1_jf6121-0-0|1_jf6122-0-0|1_jf6123-0-0|1_jf6124-0-0|1_jf6125-0-0|1_jf6126-0-0|1_jf6127-0-0|1_jf6128-0-0|1_jf6129-0-0|1_jf6130-0-0|1_jf6131-0-0|1_jf6132-0-0|1_jf6133-0-0|1_jf6134-0-0|1_jf6135-0-0|1_jf6136-0-0|1_jf6137-0-0|1_jf6138-0-0|1_jf6139-0-0|1_jf6140-0-0|1_jf6141-0-0|1_jf6142-0-0|1_jf6143-0-0|1_jf6144-0-0|1_jf6145-0-0|1_jf6146-0-0|1_jf6147-0-0|1_jf6148-0-0|1_jf6149-0-0|1_jf6150-0-0|1_jf6151-0-0|1_jf6152-0-0|1_jf6153-0-0|1_jf6154-0-0|1_jf6155-0-0|1_jf6156-0-0|1_jf6157-0-0|1_jf6158-0-0|1_jf6159-0-0|1_jf6160-0-0|1_jf6161-0-0,true,true,false,false
